Epocs,softmax_lr_avg,softmax_lr_median,softmax_lr_std,softmax_lr_var,softmax_lr_max,softmax_lr_min,sgd_avg,sgd_median,sgd_std,sgd_var,sgd_max,sgd_min,sgd_lr_avg,sgd_lr_median,sgd_lr_std,sgd_lr_var,sgd_lr_max,sgd_lr_min
83,3.738354602955883,3.73700213432312,0.030964254409264244,0.0009587850511216402,3.809166431427002,3.613236427307129,3.309108849637997,3.30710768699646,0.03259009953099794,0.001062114587440352,3.5470194816589355,3.221789598464966,3.309108849637997,3.30710768699646,0.03259009953099794,0.001062114587440352,3.5470194816589355,3.221789598464966
84,3.741530174053974,3.736236810684204,0.03348016556666257,0.0011209214863711382,3.8333847522735596,3.6110639572143555,3.3057024760275895,3.302813768386841,0.032713688519833244,0.0010701854165726693,3.5468661785125732,3.22012996673584,3.3057024760275895,3.302813768386841,0.032713688519833244,0.0010701854165726693,3.5468661785125732,3.22012996673584
85,3.746677312791718,3.7399442195892334,0.035570484826236246,0.001265259390773503,3.8523647785186768,3.6151371002197266,3.301771146170101,3.299133777618408,0.03242440564946189,0.001051342081720856,3.5387587547302246,3.213407516479492,3.301771146170101,3.299133777618408,0.03242440564946189,0.001051342081720856,3.5387587547302246,3.213407516479492
86,3.7741220856305233,3.7519192695617676,0.13236177834937476,0.017519640367809012,4.871342658996582,3.6250572204589844,3.298503597330603,3.296154022216797,0.03267980407639909,0.0010679695944718305,3.541766405105591,3.2115750312805176,3.298503597330603,3.296154022216797,0.03267980407639909,0.0010679695944718305,3.541766405105591,3.2115750312805176
87,33.93553275499285,41.29389190673828,18.072519698021324,326.6159682353687,56.469966888427734,3.940378427505493,3.294905668460064,3.2925033569335938,0.032478344752364004,0.0010548428778534105,3.536555528640747,3.2072813510894775,3.294905668460064,3.2925033569335938,0.032478344752364004,0.0010548428778534105,3.536555528640747,3.2072813510894775
88,15.681951574657274,11.386689186096191,11.581846014582041,134.1391571054899,45.09764862060547,3.821704626083374,3.2912817623304282,3.289583921432495,0.03230002025749247,0.001043291308634424,3.5341885089874268,3.203057289123535,3.2912817623304282,3.289583921432495,0.03230002025749247,0.001043291308634424,3.5341885089874268,3.203057289123535
89,3.7857335665211176,3.7758519649505615,0.06050967944897089,0.0036614213070172105,4.062952995300293,3.6473240852355957,3.288085346636565,3.286329746246338,0.03261456066640373,0.0010637095674625294,3.5340733528137207,3.1959328651428223,3.288085346636565,3.286329746246338,0.03261456066640373,0.0010637095674625294,3.5340733528137207,3.1959328651428223
90,3.7196954747904902,3.7153384685516357,0.029232200257867817,0.0008545215319160874,3.8218328952789307,3.635139226913452,3.2845796872369992,3.2825183868408203,0.0325217025652599,0.0010576611377432323,3.5303165912628174,3.1978485584259033,3.2845796872369992,3.2825183868408203,0.0325217025652599,0.0010576611377432323,3.5303165912628174,3.1978485584259033
91,3.713740485055106,3.7109203338623047,0.0281987180513432,0.000795167699739149,3.8123977184295654,3.6350362300872803,3.2818585212186258,3.279609441757202,0.0326993522242667,0.001069247635886656,3.5330634117126465,3.196556568145752,3.2818585212186258,3.279609441757202,0.0326993522242667,0.001069247635886656,3.5330634117126465,3.196556568145752
92,3.7169091272057955,3.714198350906372,0.028798157442675918,0.0008293338720931503,3.829638719558716,3.6388516426086426,3.2782748767307828,3.276214361190796,0.032834595028922185,0.0010781106307133216,3.5317482948303223,3.190690040588379,3.2782748767307828,3.276214361190796,0.032834595028922185,0.0010781106307133216,3.5317482948303223,3.190690040588379
93,3.719636192973356,3.7160894870758057,0.029284509946470163,0.0008575825228049099,3.8206663131713867,3.643885850906372,3.2755921020270873,3.2718191146850586,0.03252163760845016,0.0010576569127353596,3.530385971069336,3.186671495437622,3.2755921020270873,3.2718191146850586,0.03252163760845016,0.0010576569127353596,3.530385971069336,3.186671495437622
94,3.723576179942729,3.7189464569091797,0.02987467352779338,0.0008924961183922385,3.822450876235962,3.6434919834136963,3.2725884070307574,3.2703773975372314,0.03282793075265254,0.0010776730375009506,3.5275826454162598,3.183750629425049,3.2725884070307574,3.2703773975372314,0.03282793075265254,0.0010776730375009506,3.5275826454162598,3.183750629425049
95,3.7260256317091285,3.7220611572265625,0.030699130609644035,0.0009424366201879834,3.819080114364624,3.6287240982055664,3.2696940721191976,3.2667040824890137,0.03299795974544224,0.0010888653473618269,3.527153253555298,3.1836049556732178,3.2696940721191976,3.2667040824890137,0.03299795974544224,0.0010888653473618269,3.527153253555298,3.1836049556732178
96,3.7312091803698806,3.72916579246521,0.03195860035778951,0.0010213521368289038,3.808429002761841,3.614457607269287,3.2667953390512405,3.262864351272583,0.03308248488344019,0.0010944508060630486,3.530097007751465,3.1832473278045654,3.2667953390512405,3.262864351272583,0.03308248488344019,0.0010944508060630486,3.530097007751465,3.1832473278045654
97,3.730300315418599,3.726439952850342,0.030715469651772697,0.0009434400759289695,3.811589241027832,3.615065813064575,3.2641080121816315,3.260716199874878,0.03304132189850623,0.0010917289528007074,3.5293467044830322,3.1809134483337402,3.2641080121816315,3.260716199874878,0.03304132189850623,0.0010917289528007074,3.5293467044830322,3.1809134483337402
98,3.7452739366093035,3.7436788082122803,0.035997061384402895,0.00129578842831247,3.831268072128296,3.6163346767425537,3.261401499280278,3.2588016986846924,0.033429865379454984,0.001117555899288483,3.5339791774749756,3.177616834640503,3.261401499280278,3.2588016986846924,0.033429865379454984,0.001117555899288483,3.5339791774749756,3.177616834640503
99,3.7379645027729294,3.731808662414551,0.032766663969523345,0.0010736542676916593,3.831223249435425,3.61820912361145,3.2590769714450243,3.2558178901672363,0.033329527811934434,0.0011108574241665108,3.5316450595855713,3.170971632003784,3.2590769714450243,3.2558178901672363,0.033329527811934434,0.0011108574241665108,3.5316450595855713,3.170971632003784
