Epocs,softmax_lr_avg,softmax_lr_median,softmax_lr_std,softmax_lr_var,softmax_lr_max,softmax_lr_min,sgd_avg,sgd_median,sgd_std,sgd_var,sgd_max,sgd_min,sgd_lr_avg,sgd_lr_median,sgd_lr_std,sgd_lr_var,sgd_lr_max,sgd_lr_min
47,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13677395547028653,0.13654890656471252,0.0048634009098964415,2.3652668410381538e-05,0.1549667865037918,0.12560386955738068,0.2720405944385884,0.2734752297401428,0.010956590652871325,0.0001200468787345873,0.2875905930995941,0.1703653335571289
48,0.13003767527038265,0.12967994809150696,0.003915724223728738,1.5332896196296032e-05,0.1451539844274521,0.12039553374052048,0.13672941580692433,0.1369263231754303,0.004843096029595111,2.3455579151879925e-05,0.15557065606117249,0.12575483322143555,0.2816175699048901,0.28260868787765503,0.012197061051637917,0.00014876829829738264,0.30178138613700867,0.17112016677856445
49,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13709089141454756,0.13722826540470123,0.004689460544379456,2.1991040197291666e-05,0.15511775016784668,0.12703804671764374,0.28852778895301107,0.2909873127937317,0.013985978246050496,0.00019560758749899768,0.30910325050354004,0.17444142699241638
50,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1375569168084897,0.137605682015419,0.004686691807753674,2.1965080100865398e-05,0.1545138955116272,0.12583030760288239,0.3002731456704762,0.3018568754196167,0.013496578389512386,0.00018215762822425274,0.3190670311450958,0.1825181096792221
51,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1377608615974462,0.13783212006092072,0.004699756313126225,2.2087709402769808e-05,0.15504227578639984,0.12681159377098083,0.3069770770228427,0.3100845515727997,0.016839827771567246,0.00028357979937604746,0.33325785398483276,0.18538647890090942
52,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13807404661400718,0.13836050033569336,0.0047117117654159775,2.2200227760359344e-05,0.15564613044261932,0.1265096664428711,0.3162858773092305,0.31823670864105225,0.01570674730810114,0.00024670191100054236,0.33454105257987976,0.19384057819843292
53,0.12985435919546934,0.12967994809150696,0.004626905966708117,2.140825882475917e-05,0.1451539844274521,0.0987318828701973,0.13833753440691077,0.1384359896183014,0.004763949603619767,2.2695215825828938e-05,0.15760870277881622,0.12620772421360016,0.323231257637095,0.32321861386299133,0.013156201863048994,0.00017308564746129385,0.3476751148700714,0.19761472940444946
54,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13878855757091357,0.13881340622901917,0.004557217389139645,2.0768230331876756e-05,0.15489129722118378,0.1271890103816986,0.32977859481521277,0.33167269825935364,0.015363750165554664,0.000236044819149581,0.35492148995399475,0.20025664567947388
55,0.11528143418594176,0.1286986768245697,0.03353563571515893,0.0011246388628198434,0.1451539844274521,0.013360506854951382,0.1389751551869493,0.13873791694641113,0.00458805078286694,2.105020998616594e-05,0.1551932394504547,0.12839673459529877,0.33748349713983,0.3399003744125366,0.014927202676792,0.00022282137975402624,0.3600543439388275,0.2009359896183014
56,0.04548536077928469,0.03585446998476982,0.03832446621323033,0.0014687647105290334,0.13745470345020294,0.0020380434580147266,0.13933147267895454,0.13903985917568207,0.004527352988859998,2.0496925085739557e-05,0.1547403335571289,0.12884964048862457,0.3442919778157465,0.3452596664428711,0.013953718074059101,0.00019470624809032362,0.36443236470222473,0.20561593770980835
57,0.10568336083015763,0.12809480726718903,0.04264128103963077,0.0018182788487007746,0.1451539844274521,0.005510265473276377,0.13946556100934188,0.13919082283973694,0.004553424692252947,2.073367642801885e-05,0.1547403335571289,0.12907609343528748,0.34957438781394723,0.3512983024120331,0.014878858848778771,0.00022138044064188233,0.3717542290687561,0.207880437374115
58,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13962168473264444,0.13949275016784668,0.004537136469928768,2.0585607346757688e-05,0.15655192732810974,0.12967994809150696,0.35573962173476725,0.35929951071739197,0.01706882414108612,0.0002913447575593242,0.3784722089767456,0.21165458858013153
59,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13946274774415152,0.1395682394504547,0.004555470406022842,2.0752310620149912e-05,0.15617451071739197,0.1284722238779068,0.36147305489697074,0.3633001148700714,0.015614465432350701,0.00024381153073807496,0.3823973536491394,0.2130887657403946
